HUC8 ID,p10,p50,p90
16060011,36.98354208123961,53.57653640667401,80.00672837264868
15030202,41.86790485845986,69.17354138646692,98.41826772530193
15030201,78.62374466566938,143.66687180910483,220.67668978461168
18100204,471.9492654961984,522.9761176843156,606.2048221708533
16060013,32.77575530693088,61.44911207447202,103.6226956552329
18090208,29.690658330082016,48.827752777010055,75.69752232148458
16060003,24.69751636671877,52.70723937644555,97.43329396378144
3050105,1710.0787412102497,2658.6538329310206,3709.694219138954
16040201,157.10878428130786,369.08031656142924,698.9874151556111
14030005,6387.6751127776715,8354.545759367047,10633.9278881052
3050102,435.3987888146635,693.3062134208927,941.4716835141663
16060010,38.104006975228586,56.15643128795332,83.8211261366146
11140205,326.916015462199,537.4260342206915,761.0374496096767
