HUC8 ID,p10,p50,p90
16060011,32.99871134874964,42.10886842475928,54.60220948050193
15030202,46.68448048012901,95.98152711689306,171.28964849193272
15030201,89.31702899960622,183.68832370398206,318.45954741530846
18100204,460.51732587760034,481.03229957694373,512.2589550243105
16060013,26.357642622393502,45.889282643144846,75.02568270116478
18090208,24.19777872263415,39.70856033983071,60.95048339951977
16060003,20.29144880608195,36.0090756631925,58.38285560661285
3050105,1300.8904749672688,2138.286704528432,2930.953458234863
16040201,78.69623025773582,158.67378413851645,264.420511283846
14030005,4535.736140176836,6695.7875702557885,9377.434774897323
3050102,394.0321338283841,599.980069486988,799.8673396847144
16060010,38.65053561126039,58.56255831890966,90.54098029078338
11140205,328.6217848080432,604.1713721754538,918.2676874130469
