HUC8 ID,p10,p50,p90
16060011,37.24027215285474,59.1985181597822,94.60585165641196
15030202,29.341247626164233,52.653919900052244,83.4038307419987
15030201,53.339526014058436,97.40721933647406,164.26797847840825
18100204,448.4267141952905,449.90910256899315,451.835629380826
16060013,26.00433952856877,51.375085429881715,90.20454837192969
18090208,18.512887288177367,24.910143625670806,33.36444656271159
16060003,26.399450591583232,62.26393320920187,120.2478347493972
3050105,1918.794172459945,2537.3879889366262,3293.9305872364034
16040201,73.8151194287767,147.63441071529098,252.21078356659712
14030005,3883.8983143820687,6389.257905051482,8466.134176692627
3050102,534.9514062602998,706.7394516665661,930.7021402006416
16060010,37.69522677210088,60.84298160019138,96.43540355338243
11140205,330.4601387762405,584.0623356411801,963.5658894098262
