HUC8 ID,p10,p50,p90
16060011,30.569517181778096,37.393595450702335,47.97377770565057
15030202,34.74172120911961,64.9634364449826,104.69320689415568
15030201,65.72855592947349,126.34708648765587,207.18587702034912
18100204,453.0665435185371,461.67768008469295,474.9161904942068
16060013,21.223992493397756,33.16150443484294,50.26809645072845
18090208,23.783948737584716,37.27498568518552,56.98746718917504
16060003,16.158541292052284,29.049332855169595,48.93604291751368
3050105,1703.569926487687,2352.081096327359,2940.0102072430755
16040201,64.80529590448822,126.04579855636435,203.7560692058853
14030005,5432.263773718194,7655.64467718672,10563.138142664404
3050102,433.40291233344027,617.1331481709778,765.0997669761435
16060010,36.6312291894209,58.15399266867168,93.44126063321715
11140205,399.3615531027644,617.0008336190695,818.8735265295593
