,HUC 8,baseline pptMM,midterm pptMM,change (%),area (m2),weighted avg
0,1010001,958.7713333333334,1043.9076190476192,8.879727913672061,17222890136.0,152934578294.7464
1,1010002,967.3663333333334,1050.8038095238096,8.625220179305689,3198097222.0,27584292694.575867
2,1010003,989.0836666666667,1071.2385714285715,8.306163323753687,2304014818.0,19137523378.656624
3,1010004,991.869,1078.5719047619048,8.741366527424965,6324223755.0,55282357843.902824
4,1010005,1018.814,1129.4742857142858,10.861676980713439,1936076711.0,21029039844.764084
5,1020001,1058.504,1166.2928571428572,10.183131773036031,5520935487.0,56220413574.55186
6,1020002,1043.4323333333334,1144.8700000000001,9.721537604898197,2899615880.0,28188724817.179977
7,1020003,1088.4513333333334,1217.4566666666667,11.852191217246272,3911366037.0,46358258191.166756
8,1020004,1117.4556666666665,1251.9914285714285,12.03947198246153,3784873612.0,45567879808.83197
9,1020005,1090.492,1242.442380952381,13.934112396274436,6202366353.0,86424469885.57277
10,1030001,1048.444,1165.0419047619048,11.12104268438799,4109383298.0,45700627063.56909
11,1030002,1038.7016666666666,1180.9290476190477,13.692803768074027,2270360302.0,31087598098.111286
12,1030003,1095.6623333333334,1247.259523809524,13.836123216446289,8885465253.0,122940392075.9601
13,1040001,1091.411,1240.4385714285713,13.654578470307818,3549929487.0,48472790744.30108
14,1040002,1197.1913333333332,1368.1390476190477,14.279063799246334,5584844092.0,79746345098.51196
15,1050001,1090.1476666666667,1233.5333333333333,13.152866446533379,4261284753.0,56048109246.85798
16,1050002,1209.4383333333333,1383.2461904761906,14.37095653019575,13760290256.0,197748533111.85214
17,1050003,1088.5223333333333,1238.9004761904762,13.814888151779723,3541389759.0,48923903422.443146
18,1060001,1173.6223333333332,1346.8914285714286,14.76361605576939,3687466139.0,54440334294.84636
19,1060002,1256.5626666666665,1424.0285714285715,13.327302267076613,4405658885.0,58715547646.026726
20,1060003,1179.2973333333332,1327.4185714285716,12.560126603234783,4361702644.0,54783537414.303894
21,1070001,1128.7726666666667,1283.514761904762,13.708880433387707,2649280496.0,36318669554.17008
22,1070002,1131.905,1284.0595238095239,13.442340462275887,1258831686.0,16921644107.912773
23,1070003,1135.106,1287.1285714285714,13.392808374598616,1980092605.0,26519000822.72479
24,1070004,1176.4466666666667,1321.8219047619048,12.357146500074068,1377639517.0,17023693335.86028
25,1070005,1177.411,1302.0333333333333,10.584437663087336,1036702417.0,10972912107.908472
26,1070006,1120.0633333333333,1263.597142857143,12.814794061390245,4664426124.0,59773660193.628716
27,1080101,1145.7933333333335,1288.1419047619047,12.423581747892682,3631245577.0,45113076272.533226
28,1080102,1036.5786666666668,1164.9809523809522,12.387124088438897,1315777373.0,16298697592.111153
29,1080103,1074.4396666666667,1218.0185714285715,13.363142595744154,2392551174.0,31972002505.777084
30,1080104,1022.5116666666667,1175.8785714285714,14.999037151514624,1339361158.0,20089127768.13765
31,1080105,1133.076,1293.780476190476,14.183027104137413,1843735874.0,26149755873.81248
32,1080106,1083.8143333333333,1251.5290476190476,15.474487569277487,3422878138.0,52967285197.632675
33,1080107,1173.5420000000001,1341.9714285714285,14.352228430804212,2198562340.0,31554268923.043438
34,1080201,1112.5756666666666,1256.9442857142858,12.976071953843366,2636938609.0,34217105128.251637
35,1080202,1113.094,1252.7990476190475,12.551055671762445,1007913031.0,12650372564.375826
36,1080203,1287.7066666666665,1458.0,13.224543891983698,1718228966.0,22722794377.344765
37,1080204,1153.8296666666668,1293.9980952380952,12.148104059099573,1871872046.0,22739696400.127625
38,1080205,1184.9126666666666,1326.787619047619,11.973452252820245,2809279002.0,33636767995.29751
39,1080206,1204.395,1364.4533333333334,13.289521571688143,1343557033.0,17855230172.846817
40,1080207,1226.5829999999999,1382.125238095238,12.680938680483766,1571449805.0,19927458616.663174
41,1090001,1192.4886666666669,1326.2247619047619,11.214873480678362,2623762015.0,29425159041.634724
42,1090002,1124.7723333333333,1252.7990476190475,11.382455852759021,3118335980.0,35494321626.42004
43,1090003,1190.9016666666669,1323.69,11.150234906044565,1228673900.0,13700002607.925909
44,1090004,1158.7226666666668,1293.327619047619,11.61666689132564,3571464446.0,41488512783.39487
45,1090005,1196.074,1345.842380952381,12.52166512710593,955565849.0,11965275568.076672
46,1100001,1223.5076666666666,1362.5895238095238,11.367469197947312,1913205934.0,21748309524.075016
47,1100002,1205.5626666666665,1339.6190476190477,11.119818542742525,1362979926.0,15156089454.520636
48,1100003,1246.43,1393.0580952380953,11.763845160826945,955502285.0,11240380931.556337
49,1100004,1211.7086666666667,1361.4357142857143,12.356687027001072,1326991202.0,16397214970.69796
50,1100005,1183.7896666666668,1327.6604761904762,12.153409813833148,5050355690.0,61379042406.194084
51,1100006,1221.344,1371.1790476190477,12.268046317748938,1163928390.0,14279127399.06295
52,1110000,1053.8103333333333,1178.1680952380952,11.800772679026862,1920366420.0,22661807582.856625
53,2010001,1027.253,1162.1261904761905,13.129500763316393,1780459678.0,23376546701.35506
54,2010002,1084.818,1225.1795238095237,12.938716338549302,2442782710.0,31606472561.40274
55,2010003,1063.993,1191.2766666666666,11.962829329390956,2753753245.0,32942680085.19152
56,2010004,978.9663333333334,1066.2990476190475,8.92091089469343,1333546113.0,11896446048.037775
57,2010005,1067.9723333333334,1170.0119047619048,9.55451449852522,1868162755.0,17849388128.25232
58,2010006,967.7956666666666,1042.7095238095237,7.74066879229573,1588253105.0,12294141244.140293
59,2010007,1108.2849999999999,1213.0052380952382,9.448854590221677,1906418734.0,18013473405.6405
60,2010008,903.7506666666667,995.8880952380953,10.195005322791307,7338397967.0,74815006334.3259
61,2020001,1075.4163333333333,1186.6180952380953,10.340345265175932,4309337210.0,44560034615.46996
62,2020002,1191.0946666666669,1318.22,10.672983171782581,2731301851.0,29151138692.781616
63,2020003,1080.0093333333332,1219.7661904761906,12.940337905369095,4936175364.0,63875777170.31829
64,2020004,1123.2220000000002,1220.2185714285715,8.635565491823638,6607191545.0,57056835303.8709
65,2020005,1086.8083333333334,1202.9747619047619,10.688768664032615,2403261194.0,25687902941.912807
66,2020006,1082.8086666666668,1215.1066666666668,12.218040367858157,6291533554.0,76870210938.50609
67,2020007,1180.548,1306.3557142857144,10.65672164839671,3077758772.0,32798818534.115273
68,2020008,1141.6993333333332,1276.1714285714286,11.778240672654798,2448210626.0,28835613970.378864
69,2030101,1213.5766666666668,1362.4457142857143,12.266966868104538,1941384201.0,23814895671.9286
70,2030102,1172.724,1322.3433333333332,12.758273330581904,487618616.0,6221171584.008059
71,2030103,1198.4926666666665,1346.6161904761907,12.35915145158926,2936738903.0,36295600875.9511
72,2030104,1070.3776666666668,1208.8733333333334,12.938953322705727,1438351242.0,18610759581.89381
73,2030105,1166.3936666666666,1299.855238095238,11.442240749641542,2863001787.0,32759155713.507954
74,2030201,1128.7233333333331,1268.892857142857,12.418412880291656,750510623.0,9320150787.458916
75,2030202,997.3283333333334,1124.5061904761906,12.751854418674277,5301908562.0,67609166123.74668
76,2030203,1172.429,1311.8119047619048,11.888387677369348,3081284340.0,36631502778.127144
77,2040101,1103.615,1199.0585714285714,8.648266961628053,3083435590.0,26666374141.305103
78,2040102,1157.71,1262.2642857142857,9.031129187299557,2176617765.0,19657316227.086227
79,2040103,1110.7256666666665,1213.2766666666666,9.232792855841707,1548682029.0,14298660373.321638
80,2040104,1176.913,1298.5109523809524,10.331940626108505,3962018119.0,40935335965.074104
81,2040105,1168.419,1295.6785714285713,10.891604075983977,3520745985.0,38346571320.730225
82,2040106,1173.0339999999999,1285.9847619047619,9.628941863983652,3526732725.0,33958704378.833645
83,2040201,1135.1836666666668,1268.924761904762,11.781449924381848,1408288006.0,16591674621.796564
84,2040202,1101.612,1236.1995238095237,12.21732550203916,2981822499.0,36429896059.58684
85,2040203,1136.319,1242.1590476190477,9.31429005578959,4952290568.0,46127070790.90298
86,2040204,1042.7343333333333,1162.35,11.471346328866757,1073545182.0,12315008582.408295
87,2040205,1104.767,1225.1004761904762,10.892204074748445,1957460174.0,21321055683.4006
88,2040206,1078.5173333333335,1219.7466666666667,13.09476713710673,3094168039.0,40517409953.78317
89,2040207,1064.0006666666666,1183.5009523809524,11.231222823258179,1966717369.0,22088641001.611076
90,2040301,1123.0063333333335,1268.8823809523808,12.989779602226697,4460643597.0,57942777209.11372
91,2040302,1079.1886666666667,1229.671904761905,13.944108453255149,2234685030.0,31160690417.185738
92,2040303,1007.7983333333334,1106.9238095238095,9.835844425601955,2688777425.0,26446396447.37063
93,2040304,1036.1453333333334,1104.8933333333334,6.63497656055972,1927468034.0,12788705226.818127
94,2050101,1046.5863333333334,1125.9457142857143,7.582688443830965,5927484355.0,44946267119.64734
95,2050102,1032.7683333333332,1106.1285714285714,7.103261760404949,4162801140.0,29569466153.932125
96,2050103,946.7923333333333,991.8661904761905,4.760690972662131,2705785276.0,12881407537.415312
97,2050104,874.9743333333333,890.5166666666667,1.7763187720173108,3585130037.0,6368333784.846216
98,2050105,866.922,890.5304761904762,2.723252632933084,3138465084.0,8546833303.371553
99,2050106,986.4203333333334,1036.7242857142858,5.099646740955166,5191429783.0,26474457973.773533
100,2050107,1094.8846666666666,1155.31,5.5188765696478255,4572750528.0,25236445747.82392
101,2050201,1066.921,1082.7719047619048,1.485668082445163,4136005237.0,6144730969.436941
102,2050202,1079.7443333333333,1089.2357142857143,0.8790396633135947,2677956590.0,2354030059.242022
103,2050203,1043.7949999999998,1066.6004761904762,2.1848616050542864,2031224649.0,4437944746.83997
104,2050204,1021.973,1052.5942857142857,2.9962910677958914,2002698459.0,6000667504.190296
105,2050205,981.5903333333333,1000.6933333333334,1.9461275596642384,2539975096.0,4943115535.1864195
106,2050206,1050.9303333333332,1085.2728571428572,3.267821159999884,4686951354.0,15316118810.491308
107,2050301,1073.9536666666668,1126.3899999999999,4.882550799056796,3750659463.0,18312785358.060585
108,2050302,997.4723333333333,1033.0519047619048,3.5669732622730903,2566366906.0,9154162134.884518
109,2050303,970.8413333333333,1012.2738095238095,4.267687702193309,2492090233.0,10635462840.13016
110,2050304,1014.3960000000001,1061.3109523809524,4.624914962297987,3756683995.0,17374344017.100876
111,2050305,1052.4289999999999,1113.6509523809523,5.817204997292209,4860524176.0,28274665526.086796
112,2050306,1067.948,1149.207142857143,7.608904446390922,6438155069.0,48987306731.06835
113,2060002,1065.894,1146.277619047619,7.541427106974901,3372799571.0,25435722111.132717
114,2060003,1084.4473333333333,1151.184761904762,6.154049765265559,3671317837.0,22593472673.00511
115,2060004,728.0783333333333,759.4219047619048,4.304972417606832,954928909.0,4110942614.0203843
116,2060005,926.356,987.7171428571429,6.623926747075952,2844434648.0,18841326745.19677
117,2060006,1082.4023333333332,1136.1709523809525,4.967526158414225,2401095729.0,11927505842.664173
118,2070001,963.6506666666667,1015.1019047619047,5.339200176471771,3832791996.0,20464043701.422794
119,2070002,993.2346666666667,1037.5533333333333,4.462053948982841,3478643914.0,15521896813.568825
120,2070003,933.556,982.4452380952382,5.236883282335303,3120246576.0,16340367130.618372
121,2070004,986.118,1037.6304761904762,5.223763909641255,5897881945.0,30809142847.61577
122,2070005,1023.4493333333334,1088.7090476190476,6.376447974533922,4330248300.0,27611603001.763958
123,2070006,933.4753333333333,984.1509523809525,5.428704673605286,2677701436.0,14536450300.132786
124,2070007,975.0233333333333,1030.825238095238,5.723135319350113,911248332.0,5215197513.568077
125,2070008,1037.2436666666667,1088.4614285714285,4.937871741300434,3206860170.0,15835064211.744905
126,2070009,1046.7843333333333,1104.9971428571428,5.561108212084069,2511001295.0,13963949922.178232
127,2070010,1051.74,1100.5271428571427,4.638707556729108,3374298079.0,15652381997.713814
128,2070011,1030.8746666666668,1079.4871428571428,4.7156533924404584,4677377480.0,22056890981.286602
129,2080102,1019.064,1074.4604761904764,5.4360154210605405,1738815352.0,9452227067.848812
130,2080103,1081.3493333333333,1147.8323809523808,6.1481563422348415,4032085821.0,24789894012.816326
131,2080104,1094.234,1147.7933333333333,4.894687364250551,2993911253.0,14654259579.746634
132,2080105,1089.5663333333332,1145.4333333333332,5.127452848977526,2359394629.0,12097684712.328323
133,2080106,1080.3146666666667,1153.602380952381,6.783922920517702,3812185369.0,25861571702.02133
134,2080107,1174.5176666666666,1245.2985714285714,6.026380596111779,755954928.0,4555672109.634277
135,2080108,1169.2046666666668,1267.7409523809524,8.427633631946303,594891660.0,5013528961.180366
136,2080109,1103.6403333333333,1204.7485714285715,9.161339527150139,2142432711.0,19627553479.543728
137,2080110,835.735,901.275238095238,7.84222727242942,2515300016.0,19725554383.817356
138,2080111,1071.9063333333334,1160.9861904761904,8.310414293928387,2787729369.0,23167185995.74156
139,2080201,1038.2803333333334,1093.4166666666667,5.310351314882529,5728114577.0,30418300775.76973
140,2080202,1069.4196666666667,1143.065238095238,6.886498698693412,2170813508.0,14949304397.94808
141,2080203,1113.5276666666666,1218.0728571428572,9.388647772816054,5240267659.0,49199027285.63035
142,2080204,1119.8110000000001,1215.0728571428572,8.506958508431959,1989412908.0,16923853064.494967
143,2080205,1078.8356666666666,1173.0538095238096,8.733317387276745,2447296765.0,21373019389.60063
144,2080206,1146.9540000000002,1226.2738095238096,6.915692305341753,3733157263.0,25817366958.35978
145,2080207,1103.4216666666666,1194.555238095238,8.259179077376418,4170672170.0,34446328325.060104
146,2080208,1208.0826666666667,1287.6938095238095,6.589875432680886,1308417342.0,8622307297.739426
147,3010101,1094.0269999999998,1161.2457142857143,6.144154969275388,5674644229.0,34865893538.480255
148,3010102,1106.137,1180.0609523809524,6.683073830904528,4502552165.0,30090888546.194023
149,3010103,1201.3863333333331,1245.7357142857143,3.6915170184540527,5323709052.0,19652562566.75589
150,3010104,1130.0713333333333,1181.9585714285715,4.59150113490519,3325525419.0,15269153735.494558
151,3010105,1116.219,1178.1666666666667,5.5497771196034735,1545626574.0,8577882995.836305
152,3010106,1109.6503333333335,1168.9519047619049,5.344167405459381,1532874086.0,8191935727.07454
153,3010107,1217.702,1265.9819047619046,3.964837436573531,3392094425.0,13449102964.632364
