,HUC 8,baseline pptMM,midterm pptMM,change (%),area (m2),weighted avg
0,1010001,982.5626666666667,1093.59,11.29977121052159,17222890136.0,194614718120.74905
1,1010002,993.1516666666666,1100.6338095238095,10.822329203543221,3198097222.0,34610860961.42105
2,1010003,1013.3456666666666,1123.5980952380953,10.880041450623336,2304014818.0,25067776722.690384
3,1010004,1017.2373333333333,1119.837619047619,10.086169898825881,6324223755.0,63787195271.12058
4,1010005,1048.2553333333333,1128.4938095238094,7.654478221000496,1936076711.0,14819657018.535772
5,1020001,1088.843,1185.0380952380951,8.834615756182943,5520935487.0,48775343642.31975
6,1020002,1072.3703333333333,1172.9747619047619,9.381500536173162,2899615880.0,27202747932.916214
7,1020003,1121.2803333333334,1201.9133333333334,7.191154397606786,3911366037.0,28127237077.622375
8,1020004,1152.9223333333332,1235.817142857143,7.18997343768543,3784873612.0,27213140735.276512
9,1020005,1131.798,1197.3033333333333,5.787723015355504,6202366353.0,35897578490.92468
10,1030001,1084.0323333333333,1171.1938095238095,8.040486755820274,4109383298.0,33041441982.158035
11,1030002,1080.0446666666667,1160.2590476190476,7.426950331595629,2270360302.0,16861853197.780453
12,1030003,1137.7106666666666,1209.8219047619048,6.338275644941785,8885465253.0,56318528007.06639
13,1040001,1137.5819999999999,1214.4204761904762,6.754543952917354,3549929487.0,23978154749.698853
14,1040002,1248.7223333333334,1314.3766666666666,5.257720758311081,5584844092.0,29363550714.439404
15,1050001,1128.6346666666666,1181.8880952380953,4.718393838522476,4261284753.0,20106419722.744972
16,1050002,1253.2456666666667,1292.3657142857144,3.121498734010997,13760290256.0,42952728613.72786
17,1050003,1128.2646666666667,1181.387619047619,4.70837685078787,3541389759.0,16674197560.892834
18,1060001,1218.1403333333333,1269.4038095238095,4.208339120518099,3687466139.0,15518108008.33953
19,1060002,1308.948,1364.432857142857,4.238889332720397,4405658885.0,18675100451.23134
20,1060003,1227.7326666666668,1257.5309523809524,2.4270988728506264,4361702644.0,10586283570.961998
21,1070001,1189.7843333333333,1232.1338095238095,3.5594245951977506,2649280496.0,9429914157.040096
22,1070002,1189.2633333333333,1233.355238095238,3.7074971981454694,1258831686.0,4667114948.781737
23,1070003,1194.2956666666666,1229.2447619047618,2.926335262995612,1980092605.0,5794414814.008341
24,1070004,1229.7063333333333,1245.4380952380952,1.2793104726165183,1377639517.0,1762428661.588462
25,1070005,1226.362,1233.2728571428572,0.5635250556407602,1036702417.0,584207787.2228355
26,1070006,1168.5726666666667,1200.7257142857143,2.75148037740465,4664426124.0,12834076952.039629
27,1080101,1192.3413333333333,1275.5404761904763,6.977795747845946,3631245577.0,25338089946.574997
28,1080102,1083.749,1156.3261904761905,6.696863432048425,1315777373.0,8811581373.960442
29,1080103,1125.699,1192.9109523809525,5.9706859809729265,2392551174.0,14285171753.362118
30,1080104,1078.919,1134.421904761905,5.144306918490155,1339361158.0,6890084871.456386
31,1080105,1197.2756666666667,1255.2733333333333,4.844136424165193,1843735874.0,8931308103.783447
32,1080106,1147.2493333333334,1194.622380952381,4.129272185445966,3422878138.0,14133995489.41448
33,1080107,1240.4823333333334,1283.2376190476189,3.4466662333994402,2198562340.0,7577710579.30166
34,1080201,1168.307,1206.0642857142857,3.2317948719202807,2636938609.0,8522044674.134798
35,1080202,1162.9389999999999,1201.2004761904761,3.2900673371927756,1007913031.0,3316101742.0240693
36,1080203,1354.2053333333336,1402.7704761904763,3.5862466098550345,1718228966.0,6161992804.272222
37,1080204,1213.2366666666667,1238.5923809523808,2.0899231767679973,1871872046.0,3912068772.879531
38,1080205,1248.181,1252.9861904761904,0.3849754543764341,2809279002.0,1081503460.2651253
39,1080206,1259.3283333333334,1302.2019047619046,3.404479220688113,1343557033.0,4574112000.657873
40,1080207,1295.115,1307.0619047619048,0.9224589910474947,1571449805.0,1449598001.6020823
