,HUC 8,baseline pptMM,midterm pptMM,change (%),area (m2),weighted avg
0,1010001,969.1276666666668,1081.577619047619,11.603213513419345,17222890136.0,199840871566.17194
1,1010002,977.7886666666667,1084.3971428571429,10.903018190414304,3198097222.0,34868912186.17945
2,1010003,997.0636666666667,1113.517619047619,11.679690703230158,2304014818.0,26910180449.899124
3,1010004,1000.1586666666666,1105.5333333333333,10.535794987195372,6324223755.0,66630724935.830894
4,1010005,1024.4546666666668,1133.7466666666667,10.668310034216569,1936076711.0,20654666602.97431
5,1020001,1073.3419999999999,1178.4733333333334,9.79476563232721,5520935487.0,54076269166.36328
6,1020002,1054.9796666666666,1161.7380952380952,10.119477364786041,2899615880.0,29342597264.234158
7,1020003,1101.3893333333333,1207.3938095238095,9.624614383149668,3911366037.0,37645389817.47331
8,1020004,1136.9103333333333,1240.9719047619049,9.153014831299062,3784873612.0,34643004305.228455
9,1020005,1115.9363333333333,1197.6809523809522,7.325204548492962,6202366353.0,45433602220.415306
10,1030001,1072.3506666666667,1169.4319047619047,9.053124235657796,4109383298.0,37202757528.73116
11,1030002,1068.0406666666668,1168.7338095238094,9.427837909150401,2270360302.0,21404588922.625755
12,1030003,1120.1903333333332,1203.4542857142858,7.43301829191699,8885465253.0,66045825757.74182
13,1040001,1126.7633333333333,1213.000476190476,7.653527613649371,3549929487.0,27169483355.262646
14,1040002,1228.5653333333332,1320.354761904762,7.47126962490358,5584844092.0,41725876024.38181
15,1050001,1109.2056666666665,1191.4395238095237,7.413761001598794,4261284753.0,31592146718.49895
16,1050002,1237.9406666666666,1291.5790476190475,4.332871711599066,13760290256.0,59621572393.61467
17,1050003,1112.8116666666667,1158.854761904762,4.137546057188046,3541389759.0,14652663234.316574
18,1060001,1196.6323333333335,1256.6114285714286,5.012324468203001,3687466139.0,18482776754.17975
19,1060002,1289.9683333333335,1360.0719047619048,5.434518787559742,4405658885.0,23942635982.112003
20,1060003,1205.3016666666667,1237.2685714285715,2.6521912020839657,4361702644.0,11568069378.523172
21,1070001,1173.7893333333334,1227.567619047619,4.581596048548657,2649280496.0,12137933051.970625
22,1070002,1170.145,1218.8619047619047,4.16332204657583,1258831686.0,5240921711.252023
23,1070003,1170.2586666666668,1210.2847619047618,3.4202776170933404,1980092605.0,6772466416.653545
24,1070004,1207.0386666666666,1228.1214285714286,1.7466517425646158,1377639517.0,2406256462.9939256
25,1070005,1204.6543333333332,1213.7890476190476,0.7582850974717545,1036702417.0,786115993.3240485
26,1070006,1147.983,1167.7623809523811,1.7229681060068998,4664426124.0,8036657444.477385
27,1080101,1185.2653333333333,1271.580476190476,7.282347709807543,3631245577.0,26443992911.41472
28,1080102,1077.3796666666667,1144.487619047619,6.228811853167737,1315777373.0,8195729697.072307
29,1080103,1118.3606666666667,1178.6909523809522,5.3945285731572765,2392551174.0,12906685670.883987
30,1080104,1067.722,1128.4185714285716,5.684679291854208,1339361158.0,7613838639.196472
31,1080105,1179.5326666666667,1249.2947619047618,5.914384332842702,1843735874.0,10904562567.085646
32,1080106,1130.2006666666666,1182.267142857143,4.606834673353848,3422878138.0,15768633688.803259
33,1080107,1221.7176666666667,1267.52,3.749011296390626,2198562340.0,8242435048.479009
34,1080201,1150.1183333333333,1176.235238095238,2.2708015345004737,2636938609.0,5987964239.700745
35,1080202,1144.9363333333333,1167.0280952380951,1.9295188091764484,1007913031.0,1944787151.3285446
36,1080203,1334.0420000000001,1383.5228571428572,3.709092902836423,1718228966.0,6373070863.238565
37,1080204,1192.2736666666667,1209.1957142857143,1.4193090137063824,1871872046.0,2656764867.392808
38,1080205,1220.8339999999998,1242.902857142857,1.8076869699612947,2809279002.0,5078297046.90127
39,1080206,1246.789,1279.67,2.637254579563991,1343557033.0,3543301938.184658
40,1080207,1272.5523333333333,1303.7280952380952,2.44986088887204,1571449805.0,3849833416.095094
41,1090001,1211.080333333333,1215.9833333333331,0.40484515065199533,2623762015.0,1062217328.2376578
42,1090002,1144.7826666666665,1149.097142857143,0.37688168384302334,3118335980.0,1175243714.9306843
43,1090003,1218.4360000000001,1234.4242857142858,1.3121974165475794,1228673900.0,1612262717.359439
44,1090004,1173.405,1186.580476190476,1.1228413199599496,3571464446.0,4010187852.73667
45,1090005,1210.4833333333333,1232.9180952380952,1.8533722263637304,955565849.0,1771019204.9982784
46,1100001,1249.8110000000001,1268.5490476190475,1.4992704992232737,1913205934.0,2868413215.7851095
47,1100002,1229.88,1249.4304761904762,1.5896246943178234,1362979926.0,2166626548.2290797
48,1100003,1266.6803333333335,1292.6514285714286,2.050327502105514,955502285.0,1959092613.2601607
49,1100004,1246.5703333333333,1267.55,1.682991011872304,1326991202.0,2233314265.799625
50,1100005,1224.7833333333333,1244.5138095238096,1.6109360450536563,5050355690.0,8135800021.362829
51,1100006,1257.9263333333333,1263.7038095238095,0.45928573378113585,1163928390.0,534575704.66984606
52,1110000,1084.953,1166.6328571428571,7.528423548564514,1920366420.0,14457331778.200531
53,2010001,1067.3936666666666,1128.8757142857144,5.760016153276261,1780459678.0,10255476505.53705
54,2010002,1124.797,1182.067619047619,5.091640451354244,2442782710.0,12437771260.104742
55,2010003,1102.767,1169.9657142857143,6.093645737106227,2753753245.0,16780396722.43669
56,2010004,1008.5699999999999,1078.9171428571428,6.974939057987339,1333546113.0,9301402869.190899
