,HUC 8,baseline pptMM,midterm pptMM,change (%),area (m2),weighted avg
0,1010001,966.4163333333333,1022.0314285714286,5.754776002829896,17222890136.0,99113874854.02852
1,1010002,976.3273333333333,1032.8799999999999,5.792387935466992,3198097222.0,18524619765.1633
2,1010003,989.6893333333334,1057.3038095238096,6.831888948701367,2304014818.0,15740773372.738392
3,1010004,994.7003333333333,1060.7347619047619,6.638625358668676,6324223755.0,41984152193.83784
4,1010005,1025.8863333333334,1100.315238095238,7.255082979814014,1936076711.0,14046397193.590395
5,1020001,1072.232,1132.1195238095238,5.5853139814446715,5520935487.0,30836158166.195145
6,1020002,1053.5033333333333,1117.8409523809523,6.10701618228884,2899615880.0,17708001101.581696
7,1020003,1099.4550000000002,1173.3109523809524,6.717505707914576,3911366037.0,26274623679.290714
8,1020004,1139.4426666666666,1205.3057142857142,5.780286235175293,3784873612.0,21877652841.321793
9,1020005,1114.8033333333333,1187.6261904761905,6.5323501433308575,6202366353.0,40516028735.01004
10,1030001,1067.2513333333334,1127.035238095238,5.601670655700393,4109383298.0,23019411833.431904
11,1030002,1065.27,1127.4404761904761,5.8361238174806545,2270360302.0,13250103832.764772
12,1030003,1125.804,1192.4880952380952,5.923241988667218,8885465253.0,52630760875.413185
13,1040001,1121.6946666666665,1186.942857142857,5.816929723851518,3549929487.0,20649690350.50727
14,1040002,1234.662,1306.2057142857143,5.79459919279238,5584844092.0,32361933067.374493
15,1050001,1105.836,1186.8652380952383,7.32741908341185,4261284753.0,31224219218.98415
16,1050002,1238.7730000000001,1321.0447619047618,6.6413912722316075,13760290256.0,91387471609.57204
17,1050003,1121.694,1186.9019047619047,5.813341674458875,3541389759.0,20587308671.49657
18,1060001,1208.4983333333332,1271.2619047619048,5.193517417227573,3687466139.0,19150919618.333412
19,1060002,1297.2666666666667,1373.8257142857142,5.90156592983048,4405658885.0,26000286374.17094
20,1060003,1220.4806666666666,1296.4338095238095,6.223215568386135,4361702644.0,27143815798.811768
21,1070001,1171.6716666666666,1245.1380952380953,6.270223191488116,2649280496.0,16611580006.776339
22,1070002,1176.552,1245.897619047619,5.89396975634048,1258831686.0,7419515885.607096
23,1070003,1174.6206666666667,1249.2838095238094,6.356362098499548,1980092605.0,12586185585.941236
24,1070004,1212.3696666666665,1280.4466666666667,5.615201524067624,1377639517.0,7735723515.474185
25,1070005,1213.0123333333333,1291.2061904761904,6.446254089435505,1036702417.0,6682847195.113922
26,1070006,1154.1093333333333,1220.537619047619,5.7558052600116785,4664426124.0,26847528419.455086
27,1080101,1179.5413333333333,1259.1866666666665,6.752229115045834,3631245577.0,24519002108.90081
28,1080102,1068.6666666666667,1141.5933333333332,6.824079850280708,1315777373.0,8978969858.544584
29,1080103,1109.8163333333332,1188.552380952381,7.094511519988554,2392551174.0,16973981866.10514
30,1080104,1065.058,1132.815238095238,6.36183551461405,1339361158.0,8520795381.859
31,1080105,1178.943,1258.0728571428572,6.711932395616853,1843735874.0,12375030541.661552
32,1080106,1128.594,1195.402380952381,5.919611565574596,3422878138.0,20262109013.257236
33,1080107,1222.2383333333335,1295.6385714285714,6.005394863950803,2198562340.0,13203234984.71166
34,1080201,1154.7886666666668,1217.9752380952382,5.471699996066065,2636938609.0,14428536976.491756
