,HUC 8,baseline pptMM,midterm pptMM,change (%),area (m2),weighted avg
0,1010001,953.034,1036.6519047619047,8.773863761618651,17222890136.0,151111291634.58972
1,1010002,962.561,1045.8661904761905,8.65453622951589,3198097222.0,27678048273.313118
2,1010003,979.3223333333333,1059.9619047619049,8.234221633044712,2304014818.0,18971768657.231174
3,1010004,984.02,1065.9385714285713,8.32488886695101,6324223755.0,52648459930.10661
4,1010005,1012.3903333333333,1086.952857142857,7.36499760561955,1936076711.0,14259200340.810774
5,1020001,1057.7383333333335,1154.4576190476191,9.143970929888361,5520935487.0,50483273598.917046
6,1020002,1041.6043333333334,1128.1838095238095,8.31212711197208,2899615880.0,24101975770.45278
7,1020003,1089.9756666666667,1171.3771428571429,7.468192059682936,3911366037.0,29210832780.036915
8,1020004,1124.002,1226.4990476190476,9.118938188637355,3784873612.0,34514028519.6326
9,1020005,1104.4146666666668,1195.3200000000002,8.231087115829686,6202366353.0,51052217775.833855
10,1030001,1052.096,1154.0690476190478,9.692371002175443,4109383298.0,39829667514.35929
11,1030002,1047.1673333333333,1152.4619047619049,10.055181065799564,2270360302.0,22828883921.21338
12,1030003,1111.2910000000002,1219.7038095238095,9.75557342980455,8885465253.0,86682808733.61836
13,1040001,1103.5136666666667,1206.2957142857142,9.314071109741352,3549929487.0,33064295676.485638
14,1040002,1215.7530000000002,1342.9714285714285,10.464167357302705,5584844092.0,58440743243.13126
15,1050001,1096.2036666666668,1172.5438095238094,6.964047391784185,4261284753.0,29675788969.779366
16,1050002,1225.18,1318.227619047619,7.594608061478235,13760290256.0,104504011306.498
17,1050003,1103.6016666666667,1200.1709523809525,8.750375124565094,3541389759.0,30988488853.543175
18,1060001,1188.4416666666666,1321.1380952380953,11.16558197960315,3687466139.0,41172705472.015205
19,1060002,1276.123,1401.2257142857143,9.803342960334875,4405658885.0,43190185015.90154
20,1060003,1199.6576666666665,1305.1885714285713,8.796751581234826,4361702644.0,38368814630.48312
21,1070001,1153.571,1261.7280952380952,9.375850748510087,2649280496.0,24839258521.434776
22,1070002,1155.987,1265.7909523809524,9.498718617160252,1258831686.0,11957287971.679428
23,1070003,1166.5623333333335,1247.6538095238095,6.951319605765542,1980092605.0,13764256546.367867
24,1070004,1201.538,1289.780476190476,7.344126959819502,1377639517.0,10117559517.712418
25,1070005,1199.63,1294.4095238095238,7.900729709120616,1036702417.0,8190705585.509049
26,1070006,1143.6853333333333,1233.952857142857,7.892688764875045,4664426124.0,36814863663.48445
27,1080101,1159.7623333333333,1265.7485714285715,9.138617029457889,3631245577.0,33184562668.115837
28,1080102,1055.286,1145.072380952381,8.508250934095688,1315777373.0,11194964062.889221
29,1080103,1094.5269999999998,1192.9319047619047,8.990632918320413,2392551174.0,21510549343.730553
30,1080104,1050.291,1143.2228571428573,8.848200845561594,1339361158.0,11850936530.727957
31,1080105,1159.8573333333334,1261.72,8.782344495242517,1843735874.0,16192323603.705051
32,1080106,1118.9446666666665,1208.3080952380953,7.986402834167149,3422878138.0,27336483662.331974
33,1080107,1211.8283333333334,1293.2295238095237,6.717221262873344,2198562340.0,14768229698.000574
34,1080201,1149.4389999999999,1220.3966666666668,6.173243353206819,2636938609.0,16278463740.823685
35,1080202,1141.5286666666666,1217.2109523809524,6.6299067140628845,1007913031.0,6682369371.418372
36,1080203,1322.9173333333335,1415.7238095238095,7.015289153150101,1718228966.0,12053873027.808113
37,1080204,1187.7266666666667,1264.1804761904762,6.436986864863083,1871872046.0,12049215772.806383
38,1080205,1226.8523333333333,1319.3185714285714,7.536867769897723,2809279002.0,21173164366.82424
39,1080206,1241.405,1327.2247619047619,6.913115534798224,1343557033.0,9288164996.71971
40,1080207,1267.9123333333334,1356.9580952380952,7.0230219837566406,1571449805.0,11036326526.885086
41,1090001,1203.0903333333333,1317.5142857142857,9.510836319657272,2623762015.0,24954171066.39915
42,1090002,1142.7396666666668,1241.6323809523808,8.654002059294982,3118335980.0,26986085992.493633
43,1090003,1219.2846666666667,1324.1457142857143,8.60021047469754,1228673900.0,10566854144.767479
44,1090004,1182.0339999999999,1281.2209523809524,8.391209760544331,3571464446.0,29968907318.712254
45,1090005,1226.306,1321.607142857143,7.77139986733677,955565849.0,7426084312.150148
46,1100001,1255.05,1348.4180952380952,7.439392473454866,1913205934.0,14233089825.568787
47,1100002,1237.6933333333334,1318.997619047619,6.569017019370901,1362979926.0,8953438330.954891
48,1100003,1282.8613333333335,1386.3804761904762,8.06939457658786,955502285.0,7710324956.496307
49,1100004,1252.0366666666666,1353.642857142857,8.115272753688561,1326991202.0,10768895545.975035
50,1100005,1225.6016666666667,1308.6685714285716,6.777642934170146,5050355690.0,34229507557.374493
51,1100006,1264.838,1363.8809523809523,7.830485198970329,1163928390.0,9114124030.556364
52,1110000,1062.7736666666667,1162.6899999999998,9.40146867269636,1920366420.0,18054264737.72806
53,2010001,1061.905,1133.3933333333332,6.732083692357907,1780459678.0,11986203563.16461
54,2010002,1113.378,1199.054761904762,7.695208806421727,2442782710.0,18797723022.166733
55,2010003,1082.632,1178.0480952380954,8.813345184522099,2753753245.0,24269777901.182854
56,2010004,995.2819999999999,1074.4566666666667,7.9549983488766784,1333546113.0,10608357127.065912
57,2010005,1076.1663333333333,1165.442380952381,8.295748050631047,1868162755.0,15497807533.052776
58,2010006,985.3566666666667,1060.9076190476192,7.66737110903522,1588253105.0,12177725971.112482
59,2010007,1115.2446666666665,1210.3671428571429,8.529292184358624,1906418734.0,16260402408.021063
60,2010008,916.9926666666667,1003.297619047619,9.41173855780952,7338397967.0,69067083098.56488
61,2020001,1100.5963333333334,1188.78,8.012353303012388,4309337210.0,34527932228.337685
62,2020002,1218.6009999999999,1308.4647619047619,7.374338434381884,2731301851.0,20141544215.72768
63,2020003,1117.9033333333332,1181.5923809523808,5.697187379264842,4936175364.0,28122315985.61884
64,2020004,1149.639,1222.6085714285714,6.347172584487088,6607191545.0,41936985034.87888
65,2020005,1116.433,1184.4457142857143,6.0919655980891205,2403261194.0,14640584517.070583
66,2020006,1117.6826666666668,1188.95,6.376347728991641,6291533554.0,40117005688.92261
67,2020007,1223.9493333333335,1286.0609523809524,5.074688743729496,3077758772.0,15618667796.183115
68,2020008,1184.8463333333334,1251.2019047619046,5.60035251507196,2448210626.0,13710842536.744999
69,2030101,1263.922,1342.8995238095238,6.248607414818616,1941384201.0,12130947713.380314
70,2030102,1221.6693333333335,1304.4919047619048,6.779458988512821,487618616.0,3305790409.2073817
71,2030103,1256.9943333333333,1331.2338095238094,5.906110649966558,2936738903.0,17344704911.179405
