,HUC 8,baseline pptMM,midterm pptMM,change (%),area (m2),weighted avg
132,2080105,1134.373,1120.030476190476,-1.2643569451603645,2359394629.0,-2983116985.5502114
133,2080106,1126.3553333333334,1111.3842857142856,-1.3291584969676054,3812185369.0,-5066998575.221936
134,2080107,1216.467,1176.7028571428573,-3.268822159346929,755954928.0,-2471082220.113912
135,2080108,1201.0956666666668,1178.75,-1.8604402036252032,594891660.0,-1106760361.0653353
136,2080109,1176.9226666666666,1148.924761904762,-2.3789077698028893,2142432711.0,-5096649822.477768
137,2080110,880.7246666666666,862.38,-2.082905970613589,2515300016.0,-5239133421.2108555
138,2080111,1122.7503333333334,1098.202380952381,-2.1864123885915068,2787729369.0,-6095126028.421984
139,2080201,1065.4773333333333,1026.4690476190476,-3.6611089221624913,5728114577.0,-20971251385.023724
140,2080202,1096.929,1066.0080952380952,-2.8188610896334145,2170813508.0,-6119221730.551815
141,2080203,1150.275,1117.6890476190476,-2.832883647906148,5240267659.0,-14845068561.832531
142,2080204,1166.986,1146.3119047619048,-1.7715803992588885,1989412908.0,-3524404913.8454266
143,2080205,1121.7163333333333,1086.422857142857,-3.146381588792313,2447296765.0,-7700129483.706988
144,2080206,1191.2626666666665,1160.6390476190475,-2.5706857021977014,3733157263.0,-9596774000.049604
145,2080207,1143.3226666666667,1105.921904761905,-3.2712341839423975,4170672170.0,-13643245372.521217
146,2080208,1239.0566666666666,1225.2442857142858,-1.114749738568389,1308417342.0,-1458557889.9328465
147,3010101,1115.7959999999998,1069.824761904762,-4.120039693208959,5674644229.0,-23379759468.31915
148,3010102,1129.618,1095.1414285714286,-3.0520557771362826,4502552165.0,-13742040347.045727
149,3010103,1218.558,1180.6161904761907,-3.1136646367107104,5323709052.0,-16576244611.3491
150,3010104,1154.7473333333332,1113.0395238095239,-3.6118558856866274,3325525419.0,-12011318557.615637
151,3010105,1139.9766666666667,1103.0342857142857,-3.240626061268591,1545626574.0,-5008797756.6936865
152,3010106,1128.8886666666667,1110.2914285714285,-1.6473934626477709,1532874086.0,-2525246748.338577
153,3010107,1245.4193333333335,1223.5957142857144,-1.7523109256067784,3392094425.0,-5944004121.617343
154,3010201,1175.1173333333334,1152.5033333333333,-1.9244035772881714,4463260403.0,-8589114285.901845
155,3010202,1227.6396666666667,1215.972380952381,-0.9503835719128566,1917393466.0,-1822259250.9794524
156,3010203,1248.3796666666667,1233.0933333333332,-1.2244939373411876,2327004497.0,-2849402898.74218
157,3010204,1164.7269999999999,1143.917142857143,-1.786672511486108,4175758736.0,-7460713348.209176
158,3010205,1239.6753333333334,1218.007142857143,-1.7478923629082217,11197316510.0,-19571704012.89514
159,3020101,1177.2816666666665,1145.4461904761904,-2.7041511892913874,3379481650.0,-9138629323.035921
160,3020102,1165.194,1141.3861904761904,-2.043248551212031,2315565459.0,-4731275769.338371
161,3020103,1247.7206666666668,1224.7071428571428,-1.8444451890827083,2487024406.0,-4587180200.77798
162,3020104,1254.9160000000002,1233.750476190476,-1.6866088096353915,3384265415.0,-5707931863.083374
163,3020105,900.505,891.1090476190477,-1.0434092404764306,5056625490.0,-5276129761.894659
164,3020201,1206.7196666666666,1183.7752380952381,-1.9013884670337815,6232019379.0,-11849489773.561628
165,3020202,1321.7283333333332,1322.404761904762,0.051177579716609974,2759431868.0,141221044.39712396
166,3020203,1230.025,1221.9333333333332,-0.6578457077430885,2612183219.0,-1718413518.457674
167,3020204,1185.7606666666666,1190.5252380952381,0.4018156076947151,4100374339.0,1647594406.8011007
168,3020301,1175.751,1184.5923809523808,0.7519773278849738,2415552887.0,1816441005.3310943
169,3020302,1299.7913333333333,1293.714761904762,-0.46750361175187927,2308921936.0,-1079429344.3331413
170,3030002,1163.9976666666666,1119.1242857142856,-3.8551091842722207,4422623427.0,-17049696192.005184
171,3030003,1184.8796666666667,1144.6033333333332,-3.399191872930005,3755803298.0,-12766696046.88531
172,3030004,1220.1363333333334,1188.76,-2.571543234649465,4221597533.0,-10856020575.399021
173,3030005,1326.2646666666667,1317.2961904761905,-0.6762206983178446,2904687843.0,-1964210041.5888138
174,3030006,1302.9473333333333,1288.5109523809524,-1.1079788555572894,4076499663.0,-4516675431.290416
175,3030007,1384.3163333333332,1375.2490476190476,-0.655000991894118,4509980072.0,-2954041420.5827055
176,3040101,1235.0053333333335,1189.2319047619046,-3.706334485850713,6357758810.0,-23563980730.22419
177,3040102,1203.9550000000002,1144.9338095238095,-4.902275456822776,2347883531.0,-11509971809.499699
178,3040103,1159.786,1108.3,-4.439267244129529,3081676686.0,-13680386369.15744
179,3040104,1203.9953333333333,1173.8780952380953,-2.501441430994307,2250816452.0,-5630285526.596409
180,3040105,1198.1290000000001,1151.797619047619,-3.866977675390638,3670857341.0,-14195123387.190838
181,3040201,1187.6126666666667,1191.645238095238,0.339552746594544,6557669847.0,2226674807.809073
182,3040202,1178.1293333333333,1170.2638095238096,-0.66762821253838,3660046169.0,-2443550081.6174154
183,3040203,1226.743,1213.422857142857,-1.085813642885499,4539751717.0,-4929324349.631469
184,3040204,1220.78,1219.7152380952382,-0.08721980248380387,3542419795.0,-308969154.834617
185,3040205,1222.0676666666666,1214.0519047619048,-0.6559180087487084,5337436608.0,-3500920791.741821
186,3040206,1301.9003333333335,1302.919523809524,0.0782848310347224,4277134859.0,334834779.7495362
187,3040207,1189.5693333333334,1188.4747619047619,-0.0920140926552269,1475440308.0,-135761301.20756853
188,3040208,1129.2336666666667,1130.94,0.15110542518362496,1759728796.0,265904567.92744845
189,3050101,1255.5016666666668,1185.7704761904763,-5.554050012639607,6105716940.0,-33911457247.78086
190,3050102,1241.8586666666667,1169.42,-5.833084602219898,1711708481.0,-9984540384.010311
191,3050103,1173.9633333333334,1136.527619047619,-3.1888316459952737,3456088185.0,-11020883375.678368
