HUC8 ID,p10,p50,p90
16060011,5.105378388061287,5.455733318697643,5.7568672169207336
15030202,34.43641021701813,36.92435880368864,39.07222234599036
15030201,34.42572640492409,36.87747609728285,39.02897881434601
18100204,19.013197189546798,19.88557340580512,20.841876195467414
16060013,5.108243841889302,5.452678723586856,5.762148287087706
18090208,310.3916214848317,328.1520897091188,346.16229394095393
16060003,3.567235852830883,3.794932169552139,3.9977179762328467
3050105,10.255187399210596,11.042231282360127,11.813602670239225
16040201,2.6225350218391643,2.716843398663088,2.8137030282556013
14030005,1.7052458303608546,1.7757996075865785,1.8396198334597138
3050102,6.556697545151825,7.202880058870555,7.813028192877402
16060010,0.7634981569580933,0.8029682637220665,0.8383164754467874
11140205,2.571637214069798,2.873329245532635,3.2161998025901335
