HUC8 ID,p10,p50,p90
16060011,4.582413769425424,5.017124987880486,5.400809883318693
15030202,33.04507057797514,36.29618498631429,39.55775449432219
15030201,32.98898595515001,36.2192464586314,39.501760414637964
18100204,18.193476763933965,19.676891975701345,20.822150939319837
16060013,4.585720542626501,5.024915386584373,5.41496063993416
18090208,309.34710021735685,335.4030170069936,357.86164492680535
16060003,3.1883685139744693,3.486098888770333,3.7510617524228196
3050105,10.924675349942788,11.656646266716546,12.44619876844451
16040201,2.421831359910168,2.530810451220889,2.6418216792053557
14030005,1.593205515109329,1.6961179100262291,1.8053233838711857
3050102,7.218623551790255,7.78887920383492,8.406577064759423
16060010,0.6636135301710709,0.7327340588822847,0.7874434666516171
11140205,2.9688837715489473,3.434100468801705,3.9592205194192447
