HUC8 ID,p10,p50,p90
16060011,5.5045508952196,5.825318048001353,6.169277231553955
15030202,37.88733219517385,40.27494830351698,42.398339539809825
15030201,37.85671291033615,40.26170585530457,42.40265439490798
18100204,20.92958833180183,22.311056563673844,23.68743434878297
16060013,5.494491877902028,5.831046582535976,6.168625365441534
18090208,346.6090856713915,374.15764274784806,402.3558697239471
16060003,3.8171331778171003,4.040059147460444,4.2705930388256155
3050105,10.204802285567995,11.34432965224807,12.553566195096597
16040201,2.5069766112712526,2.6139093059057537,2.715186091778583
14030005,1.6775664788416111,1.7488602696618563,1.8122345037831553
3050102,6.4671216832463445,7.418239565273238,8.404497729643138
16060010,0.8290063127884061,0.8837790380312491,0.9324643820581696
11140205,2.7750859098494747,3.101268393398656,3.495922505683836
