HUC8 ID,p10,p50,p90
16060011,0.06936671208981289,0.0710928283959443,0.07243513934267236
15030202,17.290651751455293,17.72095858389013,18.066595321966883
15030201,17.280221920958656,17.723256039257045,18.068561001874066
18100204,11.799360334750197,11.896105117629379,11.977054446607102
16060013,0.06939122486665464,0.07111202690996499,0.07244985456521474
18090208,6.562773108491691,6.607824389072727,6.648274391067372
16060003,0.04627351918593312,0.04740802446680489,0.0483106521884772
3050105,39.69952485919352,40.683063027260125,41.46243628413167
16040201,0.0,0.0,0.0
14030005,0.04436908209788286,0.045347508415777824,0.04612880121308426
3050102,1.4299169017193045,1.4796211042124925,1.521300230554084
16060010,11.433746238374303,11.524882543871403,11.601766391110335
11140205,1.0425223857609225,1.0502032721909442,1.057189533999247
