HUC8 ID,p10,p50,p90
16060011,46.29822674290191,64.02053888077123,84.4277553105203
15030202,39.29485407440163,57.934580113270414,79.28138632474396
15030201,39.43050619957066,57.76200011264329,78.55783199869435
18100204,1565.0299056818544,2415.273383021972,3366.0922300897087
16060013,46.58953991592851,63.87919894011631,84.22253443621514
18090208,608.5274944825156,1016.6506291014585,1620.3176852267088
16060003,33.84586922429917,46.30521826045964,60.17691389105156
3050105,2.990935615623527,3.730054533477768,4.518088939040624
16040201,389.92303386611655,518.7518472289373,671.4141134497664
14030005,19.996260441088292,25.03864284845053,31.04573496982676
3050102,3.9648774144934262,4.927810100282144,5.9682719821348575
16060010,28.46503068664974,39.19496387349074,50.50529661007984
11140205,3.1126480428173404,4.379004675757782,6.145294315829197
