HUC8 ID,p10,p50,p90
16060011,0.06943555542590425,0.07111011462066977,0.07244935394139806
15030202,17.280518688854237,17.715343321288305,18.066242152393286
15030201,17.29007234707571,17.716862720542053,18.067983337827968
18100204,11.795789794187517,11.895065026447373,11.977283287447047
16060013,0.0694214375030817,0.07112502078213126,0.07241693214069816
18090208,6.561481864679142,6.606460063860871,6.647297370420527
16060003,0.046259184341726184,0.04738361625766263,0.04829289002403973
3050105,39.70867355892826,40.65965647431076,41.446328828105656
16040201,0.0,0.0,0.0
14030005,0.04436488226610835,0.0453348800132436,0.04612730947172222
3050102,1.4300233082761091,1.4790055738171706,1.5205662602992263
16060010,11.434564618493116,11.523992601598826,11.603413571803326
11140205,1.0423706637458836,1.0501505031549605,1.056987897221521
