HUC8 ID,p10,p50,p90
16060011,47.247338649378825,71.93181584903536,103.3187469328068
15030202,46.473971777944065,78.50107496676387,120.23870840828629
15030201,45.753129919058665,77.44739910029101,119.69486505160684
18100204,1472.9561781753848,2924.3145563792036,4986.765918043496
16060013,47.75541727427491,72.10885072915676,102.50123533534037
18090208,433.39078261752235,724.7479836568182,1151.548772317961
16060003,34.04407955119058,51.82864594410462,72.7849358603821
3050105,3.2152667158713757,4.516244278788971,6.447183691294487
16040201,367.9578854660023,504.963625146525,693.3585615447237
14030005,14.053068423251531,18.933692943401205,24.803165508976477
3050102,4.148439217797753,5.916782381742461,8.573279822126493
16060010,28.721398580899276,41.930466347158315,57.46312337049944
11140205,3.277463491970621,4.84447423076523,7.08756532474789
