HUC8 ID,p10,p50,p90
16060011,5.528011705428872,5.820902072409565,6.1464491000434975
15030202,37.508374232958644,39.90985923639029,41.97188980193537
15030201,37.39598968830819,39.863493688638904,41.9563176808597
18100204,19.545940931266532,21.23448926904049,22.58941772235449
16060013,5.523839120563045,5.819893015465269,6.147868458871635
18090208,352.1366192338644,383.92206996267146,410.43967143844196
16060003,3.8537536426934915,4.048599758157471,4.26645760590503
3050105,12.664052775934637,14.137107622659617,16.010631385059373
16040201,2.614319833720281,2.7099777960317986,2.8250153487172227
14030005,1.7488802029787458,1.8435327586566401,1.9490919162894593
3050102,8.623617961633403,9.769959280873902,11.291076580438645
16060010,0.8284566047509272,0.8985498971096664,0.9617453869504586
11140205,3.576058544073068,3.9331378981754264,4.35304242974035
