HUC8 ID,p10,p50,p90
16060011,0.17301220481285717,0.17580016110142294,0.17872572672892995
15030202,0.3119044702386775,0.31665217396112355,0.32159332713057615
15030201,0.3119186790117819,0.316713772715462,0.32171148703678226
18100204,3.020917582161851,3.1224910131858525,3.2311735383358084
16060013,0.1730306378388656,0.1757683252218411,0.17870064519516554
18090208,4.470744446109869,4.62754510371803,4.797218976430231
16060003,0.12192471478759802,0.12388538610458873,0.12589512001021033
3050105,0.19631220904622873,0.19876655586612843,0.2011427873544062
16040201,0.6527948380887334,0.6695309748537446,0.6870862439082993
14030005,0.08490033257981869,0.08647941505807513,0.08809747762116
3050102,0.3390789715227272,0.34299374995750626,0.3468433298584189
16060010,0.06129724309773749,0.06315990719586251,0.06514470234552058
11140205,0.22927387218071488,0.23616490108443228,0.24379304955133477
