HUC8 ID,p10,p50,p90
16060011,0.06943278739978405,0.0711275152245156,0.07246016267132019
15030202,17.283780958644947,17.725682846901165,18.072798285649917
15030201,17.277739668504868,17.718121746548945,18.063767128051026
18100204,11.800828027706352,11.89631418406671,11.979479421680331
16060013,0.06938447664497402,0.07111166931279723,0.0724611480410284
18090208,6.56344922619028,6.607881450917601,6.647683218792728
16060003,0.046264761108859374,0.0474173928944328,0.04830050144543783
3050105,39.71180441247965,40.685581700801535,41.456730361241014
16040201,0.0,0.0,0.0
14030005,0.0443483888443548,0.045339492071937854,0.04613890301698516
3050102,1.4301774462936934,1.4794233628647326,1.521273094740906
16060010,11.431890598499562,11.52439601020274,11.603325706062273
11140205,1.042348074621269,1.0501032104282642,1.0569697315976165
