HUC8 ID,p10,p50,p90
16060011,4.9357658397581385,5.207713766457182,5.531679660924175
15030202,36.021139575144005,37.72051403572464,39.686925866291844
15030201,35.95866784301363,37.693806671863186,39.71901014174512
18100204,19.860264611125345,20.617961208133117,21.569991487813777
16060013,4.935209738695212,5.202080156460021,5.522145875379581
18090208,299.6767929917651,325.55049511445156,354.4240825146637
16060003,3.438000825960806,3.6216081882684525,3.836414021178935
3050105,9.678963323707464,10.63047015842013,11.413864712011042
16040201,2.3826449123333617,2.5061476895763652,2.615606561226489
14030005,1.709252228314754,1.7828412804348681,1.8696447574950943
3050102,6.232758383516066,6.990654384424786,7.628273263569977
16060010,0.6847519062173726,0.7511426148783775,0.8079214219761826
11140205,2.923889223297476,3.499037190679572,4.006551759441311
