HUC8 ID,p10,p50,p90
16060011,30.693319838369373,38.93507329881895,51.76163865003106
15030202,34.377711005272616,64.22870565764859,105.4808322339657
15030201,67.1784113802037,137.6246125142174,244.44994504570013
18100204,464.63163513280534,508.81553976808493,583.9461366348895
16060013,21.580349926163617,36.44068467959994,60.18257585576088
18090208,25.432896821928622,46.72046226609362,81.30475117208847
16060003,16.165342975605512,32.067428358655796,58.164716653731034
3050105,1309.1937805976827,2364.4435156099607,3658.970518002195
16040201,85.08683347872541,154.92715439182876,244.85612269488345
14030005,4222.278024927694,6175.380392172869,8543.793976012112
3050102,408.67233000536936,665.8805356081323,1001.5269195346455
16060010,32.79657111021689,44.92784526607136,64.31758743353402
11140205,318.280546244452,495.4264249667798,716.8827915814077
