HUC8 ID,p10,p50,p90
16060011,32.926498278530204,45.191381221654964,64.7445862530811
15030202,25.85009410602505,42.62128298593906,65.20365662529618
15030201,52.67068989369215,97.91555613771496,163.17848472230904
18100204,459.6736368753152,481.6108767937571,517.6505103666962
16060013,25.324706198963725,45.51017321833596,76.4308169037499
18090208,24.23776511663715,41.90973813048673,68.88721066083
16060003,18.854634640678483,38.817160026009944,71.04021633905201
3050105,1383.9779122003365,2158.9292158352305,2837.9472738056684
16040201,76.4118195002332,149.30091843881118,232.85391706466473
14030005,3001.5369779043954,4904.1225473735885,6785.68493971741
3050102,398.23200511401,606.9602265826189,801.9565237736508
16060010,35.461821308895324,50.57926980817839,73.1122304367689
11140205,292.69075230382373,538.9632330523058,899.8011667815018
