HUC8 ID,p10,p50,p90
16060011,34.42204001050129,50.10923952964741,75.16552140139467
15030202,42.99279029043162,82.14503860858903,130.894567796601
15030201,81.05324282843348,158.55406571628032,258.90327084567934
18100204,464.9773665657408,504.1499226889553,568.3201914726774
16060013,28.906177250431135,53.309842983249496,90.4112786567452
18090208,25.84699074799464,41.16793297908447,64.70662862660062
16060003,22.243862895821945,49.36457029564173,94.49896117096341
3050105,1694.9403257262206,2451.5842178659514,3109.078577926224
16040201,128.3595216059372,244.41991745253026,413.9217324913711
14030005,6888.166152833857,9407.617924451071,12246.743926355113
3050102,457.2780374140129,654.8935309068488,834.1253012882026
16060010,37.08054962662424,58.05929904401167,91.8131328137025
11140205,410.249778490967,585.7333925992639,774.4864941724823
