,HUC8,Avg_Y2015,Avg_Y2016,Avg_Y2017,Avg_Y2018,Avg_Y2019,Avg_Y2020,Avg_Y2021,Avg_Y2022,Avg_Y2023,Avg_Y2024,Avg_Y2025,Avg_Y2026,Avg_Y2027,Avg_Y2028,Avg_Y2029,Avg_Y2030,Avg_Y2031,Avg_Y2032,Avg_Y2033,Avg_Y2034,Avg_Y2035,Avg_Y2036,Avg_Y2037,Avg_Y2038,Avg_Y2039,Avg_Y2040,Avg_Y2041,Avg_Y2042,Avg_Y2043,Avg_Y2044,Avg_Y2045,Avg_Y2046,Avg_Y2047,Avg_Y2048,Avg_Y2049,Avg_Y2050,Avg_Y2051,Avg_Y2052,Avg_Y2053,Avg_Y2054,Avg_Y2055,Avg_Y2056,Avg_Y2057,Avg_Y2058,Avg_Y2059,Avg_Y2060,Avg_Y2061,Avg_Y2062,Avg_Y2063,Avg_Y2064,Avg_Y2065,Avg_Y2066,Avg_Y2067,Avg_Y2068,Avg_Y2069,Avg_Y2070,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070
0,18090208.0,2.18,2.2388131418795467,2.297626283759097,2.3564394256386434,2.415252567518193,2.47406570939774,2.530466585169413,2.5868674609410864,2.6432683367127567,2.6996692124844266,2.7560700882561,2.81641492499813,2.87675976174016,2.9371045984821897,2.99744943522422,3.0577942719662503,3.116660611181573,3.1755269503969,3.2343932896122234,3.293259628827547,3.352125968042873,3.4134545562864367,3.4747831445300004,3.5361117327735605,3.5974403210171264,3.65876890926069,3.7281097521075135,3.797450594954344,3.866791437801168,3.936132280647994,4.00547312349482,4.076851593004187,4.148230062513553,4.21960853202292,4.29098700153229,4.362365471041657,4.426130151696163,4.489894832350687,4.553659513005173,4.617424193659693,4.681188874314216,4.749136114612004,4.817083354909826,4.885030595207646,4.952977835505471,5.020925075803257,5.089139279539,5.15735348327474,5.22556768701048,5.293781890746224,5.361996094481963,5.430469784524107,5.498943474566286,5.56741716460843,5.635890854650576,5.704364544692754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16060003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16060011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16060013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16060010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,16040201.0,0.4125,0.42362863349785,0.4347572669957,0.44588590049355,0.4570145339914,0.4681431674892525,0.4788153515515525,0.4894875356138525,0.5001597196761525,0.5108319037384526,0.5215040878007525,0.5329225488815275,0.5443410099623,0.555759471043075,0.56717793212385,0.5785963932046225,0.58973509271211,0.6008737922195975,0.6120124917270825,0.62315119123457,0.6342898907420575,0.6458944974624575,0.657499104182855,0.669103710903255,0.6807083176236525,0.6923129243440524,0.70543361135062,0.7185542983571875,0.7316749853637525,0.74479567237032,0.7579163593768875,0.771422606474415,0.784928853571945,0.798435100669475,0.811941347767005,0.8254475948645325,0.8375131594379225,0.84957872401131,0.8616442885846975,0.873709853158085,0.8857754177314725,0.8986324070080075,0.911489396284545,0.92434638556108,0.937203374837615,0.9500603641141524,0.962967868261395,0.97587537240864,0.9887828765558824,1.0016903807031274,1.01459788485037,1.0275544890441275,1.040511093237885,1.05346769743164,1.0664243016253976,1.079380905819155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,11140205.0,0.5033333333333333,0.5162777595138001,0.5292221856942666,0.5421666118747334,0.5551110380552,0.5680554642356667,0.580526754440945,0.5929980446462216,0.6054693348515,0.6179406250567784,0.6304119152620566,0.64403574970078,0.6576595841395033,0.6712834185782266,0.68490725301695,0.6985310874556734,0.7118875062557684,0.7252439250558633,0.7386003438559583,0.751956762656055,0.76531318145615,0.7793229627905283,0.7933327441249066,0.8073425254592851,0.8213523067936651,0.8353620881280434,0.8513873796415034,0.8674126711549617,0.8834379626684217,0.89946325418188,0.91548854569534,0.932084751715005,0.94868095773467,0.965277163754335,0.9818733697739984,0.9984695757936634,1.0134648046214567,1.02846003344925,1.0434552622770432,1.058450491104837,1.07344571993263,1.0896554604516966,1.1058652009707637,1.12207494148983,1.1382846820088968,1.1544944225279632,1.17083238968977,1.1871703568515783,1.2035083240133868,1.2198462911751933,1.2361842583370015,1.2527327859654982,1.2692813135939969,1.285829841222495,1.3023783688509918,1.31892689647949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3050102.0,1.925,1.975798883617432,2.0265977672348634,2.0773966508522936,2.128195534469723,2.178994418087155,2.2281132815889166,2.277232145090682,2.3263510085924435,2.375469872094207,2.424588735595968,2.47812165124536,2.531654566894753,2.585187482544145,2.6387203981935365,2.692253313842928,2.7448377247941385,2.7974221357453484,2.850006546696555,2.902590957647765,2.9551753685989746,3.010328451104926,3.06548153361088,3.120634616116833,3.175787698622785,3.2309407811287385,3.293846246599392,3.3567517120700483,3.419657177540698,3.4825626430113563,3.5454681084820163,3.6106245885964303,3.675781068710843,3.7409375488252734,3.806094028939688,3.871250509054119,3.9301880548099137,3.989125600565728,4.048063146321538,4.10700069207735,4.165938237833164,4.229444588515285,4.292950939197392,4.356457289879515,4.419963640561639,4.483469991243762,4.547483220057656,4.611496448871553,4.675509677685465,4.73952290649936,4.803536135313272,4.868233010843338,4.932929886373404,4.997626761903486,5.062323637433535,5.127020512963617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,15030201.0,0.765,0.78563855666874,0.80627711333748,0.82691567000622,0.84755422667496,0.868192783343705,0.887984833786515,0.907776884229325,0.927568934672135,0.94736098511495,0.96715303555776,0.988329090653015,1.009505145748265,1.03068120084352,1.051857255938775,1.07303331103403,1.093690535575185,1.114347760116345,1.1350049846575,1.15566220919866,1.176319433739815,1.19784070438492,1.219361975030025,1.240883245675125,1.26240451632023,1.283925786965335,1.308258697413875,1.33259160786242,1.35692451831096,1.381257428759505,1.405590339208045,1.430638288370735,1.455686237533425,1.480734186696115,1.50578213585881,1.5308300850215,1.5532062229576,1.5755823608937,1.5979584988298,1.620334636765905,1.642710774702005,1.666554645723945,1.69039851674588,1.71424238776782,1.73808625878976,1.7619301298117,1.785867682957495,1.809805236103295,1.83374278924909,1.85768034239489,1.881617895540685,1.905646506954565,1.92967511836844,1.953703729782315,1.977732341196195,2.00176095261007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,15030202.0,0.765,0.78563855666874,0.80627711333748,0.82691567000622,0.84755422667496,0.868192783343705,0.887984833786515,0.907776884229325,0.927568934672135,0.94736098511495,0.96715303555776,0.988329090653015,1.009505145748265,1.03068120084352,1.051857255938775,1.07303331103403,1.093690535575185,1.114347760116345,1.1350049846575,1.15566220919866,1.176319433739815,1.19784070438492,1.219361975030025,1.240883245675125,1.26240451632023,1.283925786965335,1.308258697413875,1.33259160786242,1.35692451831096,1.381257428759505,1.405590339208045,1.430638288370735,1.455686237533425,1.480734186696115,1.50578213585881,1.5308300850215,1.5532062229576,1.5755823608937,1.5979584988298,1.620334636765905,1.642710774702005,1.666554645723945,1.69039851674588,1.71424238776782,1.73808625878976,1.7619301298117,1.785867682957495,1.809805236103295,1.83374278924909,1.85768034239489,1.881617895540685,1.905646506954565,1.92967511836844,1.953703729782315,1.977732341196195,2.00176095261007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
